Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Human capital (constant 2018 US$),NW.HCA.TO,Korea,KOR,4.31812E+12,4.69018E+12,4.72752E+12,4.27511E+12,4.58986E+12,4.90835E+12,5.13019E+12,5.64818E+12,5.83714E+12,6.06928E+12,6.64246E+12,7.18836E+12,7.47511E+12,7.62685E+12,7.46941E+12,7.78606E+12,8.13436E+12,8.46261E+12,8.81302E+12,9.11438E+12,1.00019E+13,1.0244E+13,1.03712E+13,1.05321E+13
Human capital (constant 2018 US$),NW.HCA.TO,Kuwait,KWT,3.20798E+11,2.84552E+11,3.08327E+11,4.01419E+11,3.47391E+11,2.91267E+11,3.2676E+11,3.65325E+11,3.79085E+11,3.78954E+11,3.4914E+11,3.41066E+11,3.89721E+11,3.73807E+11,4.73308E+11,4.7847E+11,4.48506E+11,4.31647E+11,4.54315E+11,4.99605E+11,4.9788E+11,4.95081E+11,4.58563E+11,4.47852E+11
Human capital (constant 2018 US$),NW.HCA.TO,Kyrgyz Republic,KGZ,19797845172,21849515556,21808072748,21738793833,21726480507,21564159838,20905169805,22472734887,23830130069,21261884228,21800704367,26566751693,26842304935,26410604414,27163204790,26561981178,26847746903,28540569755,28924147765,30466205421,31074337342,32868256084,34321343227,35048607147
Human capital (constant 2018 US$),NW.HCA.TO,Lao PDR,LAO,38955256382,41802243593,44806774700,47161619294,49989132357,54486194614,57058594123,59579582008,61469704935,64668383208,66896774798,71839125953,76629262069,84765612086,93700847410,1.02806E+11,1.11588E+11,1.16379E+11,1.24634E+11,1.33368E+11,1.40019E+11,1.47772E+11,1.5773E+11,1.6731E+11
Human capital (constant 2018 US$),NW.HCA.TO,Latvia,LVA,82828648282,96679480066,90981062168,92038387895,95360388398,99687859703,1.03441E+11,1.06421E+11,1.16286E+11,1.27292E+11,1.49382E+11,1.92372E+11,2.33081E+11,2.29496E+11,1.71033E+11,1.43112E+11,1.49129E+11,1.58877E+11,1.6784E+11,1.75878E+11,1.92073E+11,1.98857E+11,2.00548E+11,2.06457E+11
Human capital (constant 2018 US$),NW.HCA.TO,Lebanon,LBN,1.17731E+11,1.33223E+11,1.35943E+11,1.5214E+11,1.50205E+11,1.40549E+11,1.50748E+11,1.49848E+11,1.4607E+11,1.462E+11,1.52808E+11,1.58624E+11,1.70821E+11,1.89141E+11,1.97001E+11,2.14161E+11,2.19638E+11,2.24659E+11,2.32316E+11,2.40532E+11,2.36587E+11,2.38832E+11,2.39809E+11,2.32629E+11
Human capital (constant 2018 US$),NW.HCA.TO,Lesotho,LSO,14747433717,14825933345,13996762842,14297914589,13609195395,13367713229,13215654342,12421792583,12801719544,12550431767,12225339459,12012260248,12305324779,13498698511,15211232617,15612014291,15828595628,17188589448,18807371499,19242741868,19717962745,21183772149,21187212079,21235916710
Human capital (constant 2018 US$),NW.HCA.TO,Liberia,LBR,9232610388,9231984469,9937938988,10265224872,10468319632,15872474374,17594957818,18097899954,12389683456,12824149997,11162154618,11286176938,11934424259,12370884785,14137612043,14257398509,11605903386,14425167505,18425907858,21818833458,21766817989,22163373004,22962075368,24053917342
Human capital (constant 2018 US$),NW.HCA.TO,Lithuania,LTU,1.3235E+11,1.42178E+11,1.55938E+11,1.79172E+11,1.82713E+11,1.72563E+11,1.73908E+11,1.84887E+11,2.0371E+11,2.2506E+11,2.42497E+11,2.66106E+11,2.92971E+11,2.98674E+11,2.37819E+11,2.21755E+11,2.23417E+11,2.29056E+11,2.36899E+11,2.66106E+11,2.93313E+11,3.04663E+11,3.16317E+11,3.25651E+11
Human capital (constant 2018 US$),NW.HCA.TO,Luxembourg,LUX,1.72513E+11,1.70386E+11,1.78731E+11,1.88418E+11,1.888E+11,1.99472E+11,2.09062E+11,2.15555E+11,2.14174E+11,2.17894E+11,2.16724E+11,2.2153E+11,2.34911E+11,2.44619E+11,2.44386E+11,2.34144E+11,2.44629E+11,2.47646E+11,2.47782E+11,2.66305E+11,2.71241E+11,2.76167E+11,2.89184E+11,2.96756E+11
Human capital (constant 2018 US$),NW.HCA.TO,Madagascar,MDG,52813807974,55240070165,56674823511,65121869327,66972539069,59480072120,64538828835,73257922873,77451959163,79240868822,81271585298,84152131891,88549584645,94386668248,92801506749,94187647041,95518737555,98484906233,1.0123E+11,1.05019E+11,1.08373E+11,1.13193E+11,1.18067E+11,1.22051E+11
Human capital (constant 2018 US$),NW.HCA.TO,Malawi,MWI,21764883417,23921863955,24320115408,25255055182,25779240305,25743162981,24682613379,25371509980,25994260327,26287501565,26904213964,28018531568,31077157869,35262854412,39659104720,43730231011,43830243699,46010816318,49282312563,49199013846,50748844259,52204477667,54579729843,56396931457
Human capital (constant 2018 US$),NW.HCA.TO,Malaysia,MYS,1.19135E+12,1.30344E+12,1.38956E+12,1.29614E+12,1.334E+12,1.40773E+12,1.40913E+12,1.46724E+12,1.53414E+12,1.61903E+12,1.63003E+12,1.71118E+12,1.90719E+12,2.18879E+12,2.3863E+12,2.5171E+12,2.65075E+12,2.85527E+12,3.01847E+12,3.20549E+12,3.32738E+12,3.43857E+12,3.59492E+12,3.73179E+12
Human capital (constant 2018 US$),NW.HCA.TO,Maldives,MDV,5643641742,6108481652,6731639301,7303196422,7761446156,8059438735,7778205071,8160575032,9190510765,9176089137,8505424148,10483621846,11307496862,12874416091,12345561989,13093528065,13835141933,14033615231,14732432666,15666101633,16134937840,17222386434,18129699106,19502946805
Human capital (constant 2018 US$),NW.HCA.TO,Mali,MLI,25729177497,26831495902,27785656585,30034000967,31907784230,31919597228,37160851689,38298570599,40898245466,40964166315,43615369301,44282349815,45929961339,48649382083,50965447109,54963709227,56919554376,56635051040,58196526520,62802193340,66152365621,70574822240,76637000873,80835185028
Human capital (constant 2018 US$),NW.HCA.TO,Malta,MLT,41371802031,43516282728,45160731145,47809220294,49320623423,52495717474,52123449254,53213205196,54497214840,53547510632,55027910837,55583892526,56887684493,58675689842,58056023925,57256524939,64435355886,69876722672,78481477861,76257291940,83736812629,87816226405,91225558138,97013361598
Human capital (constant 2018 US$),NW.HCA.TO,Mauritania,MRT,27176950572,28898146968,28452538134,30244556232,31882745970,30658189922,30903814326,30270097327,31312967673,31265142534,33142126733,32701952665,31879956743,31993324228,32054430071,33139880441,34549692113,35106369445,36312236778,37317053154,38495923450,39314046384,40467476615,40885722096
Human capital (constant 2018 US$),NW.HCA.TO,Mauritius,MUS,38710450906,40106711777,40561436866,41613307319,40055896841,48709804473,49718888107,40181793737,42964443007,46713145115,46338848260,38664649512,38330616632,39262450080,43097816322,48959696449,49768459822,51106792081,52583855527,54383945111,55884809466,57885545515,59658530776,61567792967
Human capital (constant 2018 US$),NW.HCA.TO,Mexico,MEX,3.76519E+12,3.78163E+12,4.0566E+12,4.29341E+12,4.45552E+12,4.81611E+12,5.90889E+12,5.75209E+12,5.44616E+12,5.37526E+12,5.32719E+12,5.46043E+12,4.90197E+12,4.93932E+12,5.08549E+12,5.14644E+12,4.88743E+12,4.97223E+12,5.57211E+12,5.58693E+12,6.43432E+12,6.39709E+12,6.5298E+12,6.61639E+12
Human capital (constant 2018 US$),NW.HCA.TO,Moldova,MDA,9090721455,8785850601,9667904323,9775309382,7597679910,7514217771,8610743349,10022156462,11293046989,11730513007,12341186342,13127759726,13132072361,15158829782,14907233415,14712758253,15079770141,15783477545,16353263884,16396181167,16538460421,16812423465,17478121553,18181777037
Human capital (constant 2018 US$),NW.HCA.TO,Mongolia,MNG,22283604983,20884483301,18469825329,24378328070,23631907867,23221056902,20714926331,21340610307,27958130623,27601443434,33974449566,30316028221,35081500362,44978837265,46464042851,34989423358,42886751150,46326732202,53225343782,56682293440,60627022586,60553626331,61473320744,63632487789
Human capital (constant 2018 US$),NW.HCA.TO,Morocco,MAR,2.29865E+11,2.54181E+11,2.48173E+11,2.65995E+11,2.61364E+11,2.60472E+11,2.88593E+11,2.94251E+11,3.10008E+11,3.19872E+11,3.23957E+11,3.5098E+11,3.42493E+11,3.62491E+11,3.90502E+11,4.00858E+11,4.33783E+11,4.45114E+11,4.68405E+11,4.6339E+11,4.78066E+11,4.75218E+11,4.94516E+11,5.05875E+11
Human capital (constant 2018 US$),NW.HCA.TO,Mozambique,MOZ,19306276468,20196765461,23608935886,24858948422,29185991571,27086085630,37407001303,39023620860,36120050649,38752509815,41365952764,45833356516,51557354194,56081604992,59869492839,63691034895,68208961062,72895711808,77266528850,84656705470,90710673679,95268027108,1.0119E+11,1.04742E+11
Human capital (constant 2018 US$),NW.HCA.TO,Namibia,NAM,56823230899,57248284986,57526170808,57737112684,56923137839,58570714390,55864888270,55367456052,59810809347,64003281023,66943556320,69271891800,73576872885,77184193305,81391286779,88066147277,94221670307,99308856785,1.04792E+11,1.15663E+11,1.14395E+11,1.11601E+11,1.11098E+11,1.12423E+11
Human capital (constant 2018 US$),NW.HCA.TO,Nepal,NPL,1.05627E+11,1.11928E+11,1.17013E+11,1.19459E+11,1.24254E+11,1.30683E+11,1.33605E+11,1.29301E+11,1.32569E+11,1.32585E+11,1.34292E+11,1.35323E+11,1.38918E+11,1.50322E+11,1.30284E+11,1.34002E+11,1.38628E+11,1.43597E+11,1.48002E+11,1.55874E+11,1.62859E+11,1.67591E+11,1.78558E+11,1.88721E+11
Human capital (constant 2018 US$),NW.HCA.TO,Netherlands,NLD,4.66045E+12,4.74625E+12,4.84291E+12,5.01642E+12,5.28059E+12,5.45931E+12,5.4845E+12,5.47879E+12,5.43834E+12,5.3831E+12,5.31423E+12,5.65626E+12,6.00917E+12,6.36916E+12,6.42477E+12,6.25974E+12,6.49789E+12,6.75649E+12,6.63269E+12,6.34426E+12,6.67401E+12,6.78154E+12,6.95638E+12,7.1156E+12
Human capital (constant 2018 US$),NW.HCA.TO,Nicaragua,NIC,37313127612,39622197467,41072218499,42138917503,41746512027,43715313828,45336686464,56692288465,57879655464,60894087734,62528395418,61107452252,64245031719,67522111253,64079911702,63363968368,67630840257,71179924156,74696336590,77067067662,80466883803,83208554983,86682524655,83952305144
Human capital (constant 2018 US$),NW.HCA.TO,Niger,NER,32326679844,31030902131,30397847136,37015121752,37578818070,36597550918,38031488671,40554520738,42057174004,44589064149,48044123654,51695671421,47508396126,57967428767,56304468885,55432644040,57623707025,40983857275,44684965638,49022802051,51037874049,57038068214,60303130078,64551971503
Human capital (constant 2018 US$),NW.HCA.TO,Nigeria,NGA,7.43258E+11,7.70496E+11,8.29419E+11,8.54211E+11,7.91506E+11,6.95351E+11,8.99319E+11,1.40958E+12,1.35986E+12,1.3243E+12,1.17531E+12,1.33716E+12,1.30108E+12,1.33253E+12,1.54776E+12,2.97851E+12,3.06977E+12,3.20526E+12,3.34504E+12,3.55606E+12,3.66197E+12,3.61055E+12,3.64443E+12,3.71705E+12
Human capital (constant 2018 US$),NW.HCA.TO,North Macedonia,MKD,59800374031,55625875068,51762829327,54761087950,56467450964,53253986876,49399275816,49638759705,52580247074,52294741063,48219156865,50591430066,49495351079,57659304339,58668937168,59839736718,58806151769,57945683433,56361994474,60356119792,61232000353,62155670658,62527348386,63619084658
Human capital (constant 2018 US$),NW.HCA.TO,Norway,NOR,2.37053E+12,2.41573E+12,2.52072E+12,2.7602E+12,2.73106E+12,2.46574E+12,2.56024E+12,2.71463E+12,2.67568E+12,2.6285E+12,2.47897E+12,2.45975E+12,2.54321E+12,2.51717E+12,2.82567E+12,2.76312E+12,2.76245E+12,3.02726E+12,3.14623E+12,3.09007E+12,3.01559E+12,3.0366E+12,3.02828E+12,2.83751E+12
Human capital (constant 2018 US$),NW.HCA.TO,Oman,OMN,1.77046E+11,1.69661E+11,1.78285E+11,2.08201E+11,1.89982E+11,1.769E+11,1.87761E+11,1.86527E+11,1.85268E+11,1.80327E+11,1.66918E+11,1.67909E+11,1.87021E+11,1.67764E+11,2.43204E+11,2.66108E+11,2.74846E+11,3.05487E+11,3.22128E+11,3.301E+11,3.39051E+11,3.56834E+11,3.55903E+11,3.5989E+11
Human capital (constant 2018 US$),NW.HCA.TO,Pakistan,PAK,9.44792E+11,1.00231E+12,1.02091E+12,1.04046E+12,1.07365E+12,1.08989E+12,1.10828E+12,1.12109E+12,1.17286E+12,1.31636E+12,1.39017E+12,1.4994E+12,1.58784E+12,1.63681E+12,1.72457E+12,1.76342E+12,1.79518E+12,1.85299E+12,1.94509E+12,1.99623E+12,2.11929E+12,2.24522E+12,2.33004E+12,2.46833E+12
Human capital (constant 2018 US$),NW.HCA.TO,Panama,PAN,1.22878E+11,1.2517E+11,1.32072E+11,1.54495E+11,1.54881E+11,1.78644E+11,1.70248E+11,1.72187E+11,1.83809E+11,2.08744E+11,1.93638E+11,2.12814E+11,2.42007E+11,2.46716E+11,2.32696E+11,2.35596E+11,2.43065E+11,2.60039E+11,2.66844E+11,2.68962E+11,2.84433E+11,2.96335E+11,3.1554E+11,3.33742E+11
Human capital (constant 2018 US$),NW.HCA.TO,Papua New Guinea,PNG,68775030659,76284959941,71934321797,72466701631,71183225251,63106429010,62241504531,60728166859,61335287534,61919727310,66603792658,68676158254,74827739226,77685077557,83481265262,88042657792,89963984747,93997688520,98924750294,1.10884E+11,1.23658E+11,1.28405E+11,1.32239E+11,1.31367E+11
Human capital (constant 2018 US$),NW.HCA.TO,Paraguay,PRY,1.49785E+11,1.5131E+11,1.81676E+11,1.89511E+11,1.90239E+11,2.00361E+11,1.99254E+11,1.70991E+11,2.19574E+11,2.06683E+11,2.16659E+11,2.36154E+11,2.24517E+11,2.48365E+11,2.58217E+11,2.63388E+11,2.90209E+11,2.88885E+11,3.47217E+11,3.60606E+11,3.70611E+11,3.62489E+11,3.77698E+11,3.89016E+11
Human capital (constant 2018 US$),NW.HCA.TO,Peru,PER,4.51457E+11,4.66423E+11,4.95829E+11,4.83361E+11,4.4196E+11,4.75053E+11,5.51924E+11,6.31323E+11,6.06337E+11,6.66355E+11,7.00669E+11,8.24918E+11,9.59272E+11,1.0099E+12,1.05191E+12,1.07018E+12,1.13544E+12,1.25785E+12,1.34004E+12,1.41636E+12,1.4234E+12,1.48998E+12,1.5008E+12,1.53548E+12
Human capital (constant 2018 US$),NW.HCA.TO,Philippines,PHL,1.15954E+12,1.21586E+12,1.26706E+12,1.23559E+12,1.25048E+12,1.21367E+12,1.2065E+12,1.23396E+12,1.26405E+12,1.47731E+12,1.48037E+12,1.61912E+12,1.75744E+12,1.79493E+12,1.70897E+12,1.77405E+12,1.78146E+12,1.87228E+12,1.9893E+12,2.04808E+12,2.16739E+12,2.31513E+12,2.46826E+12,2.61929E+12
Human capital (constant 2018 US$),NW.HCA.TO,Poland,POL,1.56963E+12,1.71418E+12,1.84524E+12,1.98376E+12,2.02919E+12,2.1277E+12,2.23639E+12,2.17208E+12,2.17414E+12,2.17599E+12,2.22714E+12,2.55003E+12,2.77572E+12,2.89791E+12,2.91498E+12,3.11546E+12,3.12841E+12,3.16496E+12,3.25359E+12,3.1251E+12,3.25809E+12,3.47858E+12,3.6081E+12,3.78552E+12
Human capital (constant 2018 US$),NW.HCA.TO,Portugal,PRT,1.49568E+12,1.57475E+12,1.63198E+12,1.7085E+12,1.75527E+12,1.82325E+12,1.86281E+12,1.8558E+12,1.82502E+12,1.82209E+12,1.96018E+12,1.88466E+12,1.8706E+12,1.87173E+12,1.83911E+12,1.81631E+12,1.70759E+12,1.47309E+12,1.41333E+12,1.36704E+12,1.3952E+12,1.43682E+12,1.48421E+12,1.51092E+12
Human capital (constant 2018 US$),NW.HCA.TO,Qatar,QAT,61110737296,67147162484,77071718409,77337824416,74306180527,1.103E+11,1.26728E+11,1.3471E+11,1.25119E+11,1.43771E+11,1.34273E+11,1.94447E+11,2.34883E+11,2.48956E+11,4.07667E+11,4.18028E+11,3.73564E+11,4.19408E+11,4.79845E+11,5.23583E+11,5.45258E+11,5.52654E+11,5.55644E+11,5.56484E+11
Human capital (constant 2018 US$),NW.HCA.TO,Romania,ROU,8.11763E+11,8.12729E+11,6.72982E+11,7.58434E+11,7.04694E+11,8.02053E+11,8.76071E+11,8.94357E+11,8.95271E+11,9.11526E+11,1.02447E+12,1.07391E+12,1.07589E+12,1.21711E+12,1.04006E+12,1.06173E+12,1.02632E+12,1.01601E+12,1.0617E+12,1.1046E+12,1.10606E+12,1.25334E+12,1.39265E+12,1.44647E+12
Human capital (constant 2018 US$),NW.HCA.TO,Russia,RUS,3.47788E+12,3.30447E+12,3.38274E+12,3.20319E+12,3.32935E+12,3.61106E+12,3.7841E+12,4.11109E+12,4.1676E+12,4.49784E+12,4.85557E+12,5.88823E+12,7.02966E+12,7.47994E+12,7.46532E+12,7.35038E+12,7.86005E+12,8.24505E+12,8.74301E+12,8.99057E+12,8.29244E+12,8.57866E+12,8.7488E+12,8.82483E+12
Human capital (constant 2018 US$),NW.HCA.TO,Rwanda,RWA,13267258123,14847328669,17230386915,19412437290,21053683164,23748824677,25654482415,29142484861,29953242243,31990030582,35775314610,37419118281,41632009901,45953822055,49130113762,52942131341,56565519700,62248545829,65378449350,68755435422,74536990797,78935717160,82122785213,89008299581
Human capital (constant 2018 US$),NW.HCA.TO,Saudi Arabia,SAU,1.91796E+12,1.84274E+12,1.86937E+12,2.08175E+12,1.85336E+12,1.74618E+12,1.73498E+12,1.68884E+12,1.78546E+12,1.79968E+12,1.66079E+12,1.62435E+12,1.56981E+12,1.40516E+12,1.91983E+12,1.99653E+12,2.17702E+12,2.27062E+12,2.30641E+12,2.35798E+12,2.41375E+12,2.44437E+12,2.41536E+12,2.46204E+12
Human capital (constant 2018 US$),NW.HCA.TO,Senegal,SEN,44557170402,46258957093,52562784017,55045770517,54841900161,59416105050,61970846833,59286009063,65032829048,66800216308,75663163576,73227424960,76334227210,84072161037,90890486650,91954686252,89584878117,97515977727,1.00523E+11,1.06428E+11,1.14708E+11,1.21803E+11,1.3167E+11,1.40758E+11
Human capital (constant 2018 US$),NW.HCA.TO,Sierra Leone,SLE,9435572506,10411726415,10528813923,10796736250,11126668637,12286016043,11928698019,15222688995,16594469834,15194132201,16045412172,16670662944,18037481254,19059878693,19755744499,20867084172,22658390871,26234501283,31447218719,32441667303,29839739786,32226260344,33347949329,34282369818
Human capital (constant 2018 US$),NW.HCA.TO,Singapore,SGP,9.11031E+11,9.81466E+11,1.04593E+12,1.08428E+12,1.11114E+12,1.19482E+12,1.26631E+12,1.27281E+12,1.29529E+12,1.30114E+12,1.37996E+12,1.49889E+12,1.61867E+12,1.74426E+12,1.78321E+12,1.94216E+12,2.05445E+12,2.13748E+12,2.23242E+12,2.3186E+12,2.37015E+12,2.42775E+12,2.52093E+12,2.61914E+12
Human capital (constant 2018 US$),NW.HCA.TO,Slovak Republic,SVK,2.75764E+11,3.12793E+11,3.39677E+11,3.549E+11,3.46144E+11,3.56007E+11,3.65625E+11,3.83483E+11,3.9461E+11,3.97024E+11,4.39055E+11,4.85924E+11,5.5118E+11,5.88849E+11,5.8192E+11,5.89921E+11,5.8743E+11,5.91636E+11,5.8917E+11,6.13522E+11,6.19165E+11,6.52961E+11,6.87462E+11,7.11342E+11
Human capital (constant 2018 US$),NW.HCA.TO,Slovenia,SVN,2.67711E+11,2.68568E+11,2.74002E+11,2.77265E+11,2.84215E+11,3.01095E+11,3.09395E+11,3.15668E+11,3.17315E+11,3.30201E+11,3.42529E+11,3.7973E+11,3.97188E+11,4.36425E+11,3.82069E+11,3.95839E+11,3.72832E+11,3.70555E+11,3.48005E+11,3.42672E+11,3.49422E+11,3.83668E+11,3.98171E+11,4.12495E+11
Human capital (constant 2018 US$),NW.HCA.TO,Solomon Islands,SLB,7161943960,7352799008,7075208466,7474550491,7322084648,6231983830,5915557228,5495759801,5753204016,5946705247,6332542775,6603109513,7179975120,8064633047,7749505461,7910917673,8931513121,9442310931,10264510669,10489498394,10877196434,11245647534,11592253566,12034859095
Human capital (constant 2018 US$),NW.HCA.TO,South Africa,ZAF,1.19912E+12,1.24782E+12,1.24778E+12,1.24237E+12,1.24514E+12,1.22136E+12,1.3018E+12,1.25143E+12,1.25537E+12,1.27247E+12,1.31898E+12,1.35013E+12,1.46507E+12,1.55236E+12,1.58184E+12,1.67335E+12,1.76149E+12,1.84252E+12,1.92438E+12,1.98949E+12,2.03093E+12,2.05788E+12,2.10112E+12,2.11533E+12
Human capital (constant 2018 US$),NW.HCA.TO,Spain,ESP,7.35561E+12,7.55797E+12,7.80232E+12,8.10483E+12,8.4496E+12,8.80332E+12,9.12279E+12,9.31353E+12,9.50633E+12,9.5877E+12,1.06107E+13,1.05606E+13,1.09276E+13,1.08702E+13,1.04719E+13,9.74525E+12,9.58786E+12,8.82392E+12,8.44543E+12,8.38196E+12,9.00817E+12,9.15537E+12,9.21743E+12,9.28236E+12
Human capital (constant 2018 US$),NW.HCA.TO,Sri Lanka,LKA,88445258433,91368223193,96767680240,1.01133E+11,1.03065E+11,1.06409E+11,1.06835E+11,1.29627E+11,1.41218E+11,1.38259E+11,1.62871E+11,1.74759E+11,1.81598E+11,1.86306E+11,1.85662E+11,2.00408E+11,2.2241E+11,2.45714E+11,2.52446E+11,2.57512E+11,2.97815E+11,3.07202E+11,3.04713E+11,3.16679E+11
Human capital (constant 2018 US$),NW.HCA.TO,Suriname,SUR,6316808026,6298304480,6616520642,6310265671,6261914352,6699087784,6445488708,6451160854,6821870639,7334649390,7918869291,8201186228,8535192955,8053182061,8759475939,9222861326,9507226088,9769113970,10022197223,10019896233,9439792013,9154485424,9314511160,9543890826
Human capital (constant 2018 US$),NW.HCA.TO,Sweden,SWE,2.27692E+12,2.37418E+12,2.43081E+12,2.39482E+12,2.49052E+12,2.6698E+12,2.77123E+12,2.81523E+12,2.84365E+12,2.916E+12,2.97095E+12,3.27289E+12,3.43783E+12,3.42558E+12,3.36526E+12,3.54306E+12,3.84115E+12,3.81147E+12,3.94696E+12,4.1383E+12,4.22342E+12,4.2445E+12,4.35908E+12,4.43493E+12
Human capital (constant 2018 US$),NW.HCA.TO,Switzerland,CHE,4.68674E+12,4.68145E+12,4.712E+12,4.76919E+12,4.83906E+12,4.92322E+12,5.11593E+12,5.24635E+12,5.15814E+12,5.13743E+12,5.21969E+12,5.25648E+12,5.35668E+12,5.51296E+12,5.59814E+12,5.57478E+12,5.7457E+12,6.10226E+12,5.71751E+12,6.1054E+12,6.13397E+12,6.54267E+12,6.61578E+12,6.78041E+12
Human capital (constant 2018 US$),NW.HCA.TO,Tajikistan,TJK,15799726227,11589783770,11401396201,12432247490,12927845506,13913867721,14651508724,14790417290,14641550140,13911783611,15968929971,16954141974,17247978328,17949311319,18852601835,20834534523,24891516798,26672540089,27454939715,32250886686,33107387113,35590444154,37968559921,40340110403
Human capital (constant 2018 US$),NW.HCA.TO,Tanzania,TZA,1.71621E+11,1.74321E+11,1.69992E+11,1.73883E+11,1.75656E+11,1.81313E+11,1.78519E+11,1.86186E+11,1.94893E+11,2.08017E+11,2.11869E+11,2.26915E+11,2.31774E+11,2.5607E+11,2.78004E+11,2.95848E+11,3.28387E+11,2.92696E+11,3.25159E+11,3.49348E+11,3.99469E+11,4.46266E+11,4.96271E+11,5.27398E+11
Human capital (constant 2018 US$),NW.HCA.TO,Thailand,THA,1.86746E+12,2.33962E+12,2.28615E+12,2.14543E+12,2.14667E+12,2.18359E+12,2.27574E+12,2.36665E+12,2.66278E+12,2.80004E+12,2.90808E+12,2.97781E+12,3.16586E+12,3.24093E+12,3.2311E+12,2.84747E+12,2.84293E+12,3.02037E+12,3.07525E+12,3.08019E+12,3.15444E+12,3.24026E+12,3.35391E+12,3.41305E+12
Human capital (constant 2018 US$),NW.HCA.TO,The Gambia,GMB,6779520444,6853349253,7278639098,7535796951,7994006984,8267152058,8697469779,8330530739,8550026370,8359656893,8118026349,7717652955,7795817970,8384618151,9011283342,9837804999,8975334933,9471728625,9762301873,9532170432,9865021547,10114299920,10696606039,11339038561
Human capital (constant 2018 US$),NW.HCA.TO,Togo,TGO,27413770711,30346185620,34445275160,37284928964,38105821105,38158392385,39578053929,40932484796,42775987920,41208737887,39297261525,39665913429,39188819209,41319658650,43798471374,46467475707,50047232439,53094222858,55336682319,57656849764,59861397814,63720265620,68948784581,70975483495
Human capital (constant 2018 US$),NW.HCA.TO,Trinidad and Tobago,TTO,82773913684,87633362842,92504480627,1.02144E+11,1.07509E+11,98951735053,1.05227E+11,1.12142E+11,1.09694E+11,1.09583E+11,1.0556E+11,1.07298E+11,1.13484E+11,1.04763E+11,1.29531E+11,1.30924E+11,1.29606E+11,1.28289E+11,1.29752E+11,1.27619E+11,1.26611E+11,1.18357E+11,1.156E+11,1.13492E+11
